,zip,year,type,count,efficiency
2030,10128,2018,Noise,1224,6.675735294117649
2031,10128,2018,Street condition related,36,7.561111111111107
2032,10128,2018,Traffic related,459,7.515032679738565
2033,10129,2013,Noise,1,1.6
2034,10129,2013,Traffic related,1,0.7
2035,10129,2014,Noise,2,0.55
2036,10129,2014,Street condition related,1,14.6
2037,10129,2014,Traffic related,1,1.0
2038,10151,2017,Traffic related,3,1.0333333333333334
2039,10151,2018,Traffic related,3,2.433333333333333
2040,10152,2017,Miscellaneous,1,17.4
2041,10152,2017,Traffic related,1,16.9
2042,10153,2013,Noise,6,3.0
2043,10153,2014,Street condition related,1,12.2
2044,10153,2014,Traffic related,1,2.8
2045,10153,2015,Noise,1,6.4
2046,10153,2016,Traffic related,1,2.7
2047,10153,2018,Noise,2,1.8499999999999999
2048,10154,2016,Traffic related,2,7.75
2049,10154,2017,Traffic related,2,0.75
2050,10154,2018,Traffic related,3,7.033333333333334
2051,10155,2017,Traffic related,1,1.1
2052,10155,2018,Traffic related,2,1.5
2053,10158,2017,Noise,1,13.7
2054,10158,2018,Noise,16,5.687500000000001
2055,10162,2011,Noise,1,2.1
2056,10162,2012,Noise,1,5.7
2057,10162,2013,Noise,2,9.5
2058,10162,2013,Traffic related,1,21.5
2059,10162,2014,Noise,11,5.963636363636363
2060,10162,2014,Traffic related,1,0.9
2061,10162,2015,Noise,22,3.9454545454545458
2062,10162,2016,Noise,4,8.15
2063,10162,2016,Traffic related,2,2.5
2064,10162,2017,Noise,9,3.066666666666667
2065,10162,2018,Noise,2,5.75
2066,10162,2018,Traffic related,1,13.3
2067,10165,2017,Miscellaneous,1,12.6
2068,10165,2017,Noise,1,1.4
2069,10165,2017,Street condition related,3,1.0999999999999999
2070,10165,2018,Street condition related,3,7.5
2071,10167,2016,Miscellaneous,1,15.2
2072,10167,2016,Traffic related,2,11.7
2073,10167,2017,Traffic related,1,16.2
2074,10167,2018,Noise,1,17.4
2075,10167,2018,Traffic related,1,5.2
2076,10168,2017,Miscellaneous,1,0.2
2077,10168,2017,Street condition related,1,0.2
2078,10168,2017,Traffic related,2,1.0
2079,10168,2018,Miscellaneous,1,5.1
2080,10168,2018,Noise,2,3.1
2081,10168,2018,Traffic related,5,0.74
2082,10169,2016,Traffic related,1,14.4
2083,10169,2017,Traffic related,2,1.5
2084,10169,2018,Traffic related,1,3.3
2085,10170,2016,Traffic related,1,0.3
2086,10170,2017,Traffic related,1,1.1
2087,10170,2018,Noise,1,15.3
2088,10170,2018,Traffic related,1,17.1
2089,10171,2018,Noise,1,0.8
2090,10172,2016,Street condition related,1,4.8
2091,10172,2016,Traffic related,1,3.1
2092,10172,2018,Noise,1,1.3
2093,10172,2018,Traffic related,4,6.625
2094,10173,2017,Noise,1,0.4
2095,10174,2016,Traffic related,3,1.7333333333333332
2096,10174,2017,Noise,1,13.5
2097,10175,2017,Miscellaneous,1,5.3
2098,10176,2017,Miscellaneous,1,14.3
2099,10176,2018,Miscellaneous,1,1.4
2100,10177,2016,Noise,1,4.4
2101,10177,2017,Noise,1,14.4
2102,10177,2018,Noise,3,3.266666666666667
2103,10178,2016,Traffic related,1,1.2
2104,10178,2017,Noise,1,2.0
2105,10178,2018,Noise,2,2.4000000000000004
2106,10271,2016,Miscellaneous,1,6.8
2107,10271,2016,Noise,1,18.8
2108,10271,2017,Street condition related,6,4.3
2109,10271,2018,Street condition related,4,1.275
2110,10278,2016,Noise,5,4.9
2111,10278,2016,Traffic related,1,2.2
2112,10278,2017,Miscellaneous,1,4.6
2113,10278,2017,Noise,6,1.7166666666666668
2114,10278,2017,Traffic related,11,5.236363636363637
2115,10278,2018,Noise,3,1.3333333333333333
2116,10278,2018,Traffic related,12,7.666666666666668
2117,10279,2017,Noise,1,1.5
2118,10279,2018,Miscellaneous,1,0.3
2119,10279,2018,Traffic related,2,6.15
2120,10280,2010,Noise,7,2.628571428571429
2121,10280,2010,Traffic related,2,2.0
2122,10280,2011,Noise,34,5.438235294117647
2123,10280,2011,Street condition related,1,5.3
2124,10280,2011,Traffic related,23,6.595652173913043
2125,10280,2012,Noise,29,4.2827586206896555
2126,10280,2012,Street condition related,5,10.440000000000001
2127,10280,2012,Traffic related,22,5.422727272727271
2128,10280,2013,Disturbance,1,1.5
2129,10280,2013,Miscellaneous,1,0.2
2130,10280,2013,Noise,49,5.199999999999999
2131,10280,2013,Street condition related,38,3.265789473684211
2132,10280,2013,Traffic related,47,5.255319148936171
2133,10280,2014,Noise,55,8.536363636363637
2134,10280,2014,Street condition related,6,7.333333333333333
2135,10280,2014,Traffic related,50,6.067999999999999
2136,10280,2015,Miscellaneous,3,0.5666666666666667
2137,10280,2015,Noise,78,5.579487179487182
2138,10280,2015,Street condition related,2,1.15
2139,10280,2015,Traffic related,36,4.966666666666668
2140,10280,2016,Miscellaneous,2,9.1
2141,10280,2016,Noise,108,4.794444444444443
2142,10280,2016,Street condition related,11,7.718181818181819
2143,10280,2016,Traffic related,65,7.663076923076921
2144,10280,2017,Disturbance,1,15.1
2145,10280,2017,Miscellaneous,3,1.8333333333333333
2146,10280,2017,Noise,122,4.551639344262293
2147,10280,2017,Street condition related,10,6.1499999999999995
2148,10280,2017,Traffic related,173,4.592485549132947
2149,10280,2018,Miscellaneous,4,8.675
2150,10280,2018,Noise,96,5.646874999999999
2151,10280,2018,Street condition related,5,8.32
2152,10280,2018,Traffic related,69,6.6695652173913045
2153,10281,2010,Noise,2,0.7000000000000001
2154,10281,2011,Noise,14,1.642857142857143
2155,10281,2011,Traffic related,9,4.6
2156,10281,2012,Noise,6,4.8
2157,10281,2012,Traffic related,1,1.0
2158,10281,2013,Noise,9,4.0777777777777775
2159,10281,2013,Traffic related,7,5.171428571428572
2160,10281,2014,Noise,16,7.1625
2161,10281,2014,Traffic related,4,9.425
2162,10281,2015,Noise,28,6.7321428571428585
2163,10281,2015,Street condition related,1,19.2
2164,10281,2015,Traffic related,9,2.988888888888889
2165,10281,2016,Noise,25,4.872000000000001
2166,10281,2016,Street condition related,2,7.6499999999999995
2167,10281,2016,Traffic related,13,3.0769230769230775
2168,10281,2017,Noise,31,2.7032258064516133
2169,10281,2017,Street condition related,2,7.0
2170,10281,2017,Traffic related,58,2.908620689655172
2171,10281,2018,Noise,17,3.5
2172,10281,2018,Street condition related,3,6.2
2173,10281,2018,Traffic related,5,5.340000000000001
2174,10282,2010,Noise,3,4.666666666666667
2175,10282,2010,Traffic related,4,8.025
2176,10282,2011,Disturbance,1,15.8
2177,10282,2011,Miscellaneous,1,0.2
2178,10282,2011,Noise,24,4.6625000000000005
2179,10282,2011,Traffic related,12,3.25
2180,10282,2012,Miscellaneous,1,0.4
2181,10282,2012,Noise,18,5.027777777777778
2182,10282,2012,Street condition related,2,8.549999999999999
2183,10282,2012,Traffic related,8,3.5999999999999996
2184,10282,2013,Noise,20,2.14
2185,10282,2013,Street condition related,2,3.0500000000000003
2186,10282,2013,Traffic related,23,2.752173913043478
2187,10282,2014,Miscellaneous,2,9.75
2188,10282,2014,Noise,19,3.305263157894737
2189,10282,2014,Street condition related,1,1.3
2190,10282,2014,Traffic related,13,6.7153846153846155
2191,10282,2015,Miscellaneous,2,1.95
2192,10282,2015,Noise,24,6.683333333333334
2193,10282,2015,Street condition related,4,14.175
2194,10282,2015,Traffic related,38,4.173684210526316
2195,10282,2016,Miscellaneous,6,10.299999999999999
2196,10282,2016,Noise,19,6.721052631578947
2197,10282,2016,Street condition related,1,2.9
2198,10282,2016,Traffic related,38,6.792105263157894
2199,10282,2017,Miscellaneous,3,1.0666666666666667
2200,10282,2017,Noise,20,5.1850000000000005
2201,10282,2017,Street condition related,2,9.200000000000001
2202,10282,2017,Traffic related,49,6.583673469387755
2203,10282,2018,Disturbance,1,3.3
2204,10282,2018,Noise,19,5.1684210526315795
2205,10282,2018,Street condition related,2,11.6
2206,10282,2018,Traffic related,570,5.005614035087718
2207,10301,2010,Disturbance,6,8.116666666666665
2208,10301,2010,Miscellaneous,8,1.2750000000000004
2209,10301,2010,Noise,153,4.841830065359475
2210,10301,2010,Street condition related,45,7.913333333333335
2211,10301,2010,Traffic related,84,3.4464285714285716
2212,10301,2011,Disturbance,16,3.1187499999999995
2213,10301,2011,Miscellaneous,24,7.691666666666666
2214,10301,2011,Noise,621,5.923349436392915
2215,10301,2011,Street condition related,141,8.642553191489363
2216,10301,2011,Traffic related,410,7.441219512195134
2217,10301,2012,Disturbance,12,3.5333333333333337
2218,10301,2012,Miscellaneous,16,11.762500000000001
2219,10301,2012,Noise,917,4.905452562704471
2220,10301,2012,Street condition related,156,7.635897435897436
2221,10301,2012,Traffic related,399,8.11854636591479
2222,10301,2013,Disturbance,8,5.6499999999999995
2223,10301,2013,Miscellaneous,20,4.984999999999999
2224,10301,2013,Noise,759,4.851910408432148
2225,10301,2013,Street condition related,126,6.657936507936504
2226,10301,2013,Traffic related,478,5.805230125523016
2227,10301,2014,Disturbance,8,1.925
2228,10301,2014,Miscellaneous,129,5.222480620155036
2229,10301,2014,Noise,955,5.669842931937161
2230,10301,2014,Street condition related,160,7.2556249999999975
2231,10301,2014,Traffic related,680,6.122941176470583
2232,10301,2015,Disturbance,5,4.819999999999999
2233,10301,2015,Miscellaneous,140,8.191428571428574
2234,10301,2015,Noise,1209,7.034656741108353
2235,10301,2015,Street condition related,229,7.838864628820965
2236,10301,2015,Traffic related,877,8.720524515393388
2237,10301,2016,Disturbance,11,5.881818181818182
2238,10301,2016,Miscellaneous,146,8.854794520547953
2239,10301,2016,Noise,1281,8.42326307572208
2240,10301,2016,Street condition related,317,9.4552050473186
2241,10301,2016,Traffic related,1033,8.823910939012586
2242,10301,2017,Disturbance,20,7.405000000000001
2243,10301,2017,Miscellaneous,113,6.860176991150442
2244,10301,2017,Noise,1193,6.304945515507118
2245,10301,2017,Street condition related,351,8.47236467236467
2246,10301,2017,Traffic related,1370,6.159051094890512
2247,10301,2018,Disturbance,20,7.62
2248,10301,2018,Miscellaneous,98,5.744897959183672
2249,10301,2018,Noise,1238,7.067609046849755
2250,10301,2018,Street condition related,409,8.386552567237164
2251,10301,2018,Traffic related,1523,7.145633617859501
2252,10302,2010,Disturbance,2,3.9
2253,10302,2010,Miscellaneous,3,4.366666666666667
2254,10302,2010,Noise,24,3.254166666666667
2255,10302,2010,Street condition related,36,5.11388888888889
2256,10302,2010,Traffic related,38,7.007894736842104
2257,10302,2011,Disturbance,5,11.5
2258,10302,2011,Miscellaneous,22,5.950000000000002
2259,10302,2011,Noise,260,5.46576923076923
2260,10302,2011,Street condition related,97,8.308247422680415
2261,10302,2011,Traffic related,169,7.952071005917157
2262,10302,2012,Disturbance,10,5.66
2263,10302,2012,Miscellaneous,32,5.315625000000002
2264,10302,2012,Noise,417,5.777218225419666
2265,10302,2012,Street condition related,63,8.936507936507939
2266,10302,2012,Traffic related,127,6.116535433070862
2267,10302,2013,Disturbance,7,3.4714285714285715
2268,10302,2013,Miscellaneous,33,6.466666666666668
2269,10302,2013,Noise,387,5.00077519379845
2270,10302,2013,Street condition related,99,7.677777777777781
2271,10302,2013,Traffic related,161,5.120496894409935
2272,10302,2014,Disturbance,5,2.88
2273,10302,2014,Miscellaneous,86,7.387209302325579
2274,10302,2014,Noise,508,7.585039370078746
2275,10302,2014,Street condition related,84,8.385714285714284
2276,10302,2014,Traffic related,293,7.643686006825943
2277,10302,2015,Disturbance,2,2.75
2278,10302,2015,Miscellaneous,82,7.639024390243902
2279,10302,2015,Noise,497,8.570623742454734
2280,10302,2015,Street condition related,150,5.6080000000000005
2281,10302,2015,Traffic related,389,7.434190231362471
2282,10302,2016,Disturbance,13,7.630769230769231
2283,10302,2016,Miscellaneous,108,9.279629629629632
2284,10302,2016,Noise,496,7.872580645161289
2285,10302,2016,Street condition related,214,8.171962616822425
2286,10302,2016,Traffic related,477,7.824737945492663
2287,10302,2017,Disturbance,18,7.922222222222221
2288,10302,2017,Miscellaneous,87,5.765517241379313
2289,10302,2017,Noise,616,7.4519480519480465
2290,10302,2017,Street condition related,268,9.636567164179104
2291,10302,2017,Traffic related,563,8.661101243339244
2292,10302,2018,Disturbance,2,12.600000000000001
2293,10302,2018,Miscellaneous,88,8.878409090909095
2294,10302,2018,Noise,647,9.177125193199386
2295,10302,2018,Street condition related,286,11.59930069930069
2296,10302,2018,Traffic related,514,9.29533073929962
2297,10303,2010,Miscellaneous,4,7.875
2298,10303,2010,Noise,75,5.912000000000001
2299,10303,2010,Street condition related,22,6.631818181818181
2300,10303,2010,Traffic related,71,4.801408450704225
2301,10303,2011,Disturbance,4,5.974999999999999
2302,10303,2011,Miscellaneous,16,8.88125
2303,10303,2011,Noise,295,5.629830508474572
2304,10303,2011,Street condition related,101,9.668316831683166
2305,10303,2011,Traffic related,267,7.362921348314602
2306,10303,2012,Disturbance,10,6.9
2307,10303,2012,Miscellaneous,43,5.5674418604651175
2308,10303,2012,Noise,358,5.286592178770952
2309,10303,2012,Street condition related,81,9.406172839506173
2310,10303,2012,Traffic related,240,6.940416666666665
2311,10303,2013,Disturbance,10,5.5600000000000005
2312,10303,2013,Miscellaneous,21,4.561904761904763
2313,10303,2013,Noise,344,5.095930232558137
2314,10303,2013,Street condition related,111,6.0081081081081065
2315,10303,2013,Traffic related,295,5.286101694915252
2316,10303,2014,Disturbance,8,4.8625
2317,10303,2014,Miscellaneous,108,6.895370370370368
2318,10303,2014,Noise,622,7.840032154340838
2319,10303,2014,Street condition related,118,7.678813559322037
2320,10303,2014,Traffic related,437,7.099771167048052
2321,10303,2015,Disturbance,1,21.2
2322,10303,2015,Miscellaneous,101,9.473267326732671
2323,10303,2015,Noise,516,8.691666666666666
2324,10303,2015,Street condition related,130,7.252307692307692
2325,10303,2015,Traffic related,544,7.0325367647058865
2326,10303,2016,Disturbance,4,7.625
2327,10303,2016,Miscellaneous,107,8.666355140186916
2328,10303,2016,Noise,595,7.915630252100833
2329,10303,2016,Street condition related,205,8.788780487804878
2330,10303,2016,Traffic related,663,7.9245852187028545
2331,10303,2017,Disturbance,6,5.683333333333334
2332,10303,2017,Miscellaneous,140,9.595714285714289
2333,10303,2017,Noise,643,7.960964230171081
2334,10303,2017,Street condition related,303,9.24290429042903
2335,10303,2017,Traffic related,697,9.428837876614068
2336,10303,2018,Disturbance,11,7.027272727272728
2337,10303,2018,Miscellaneous,132,10.697727272727269
2338,10303,2018,Noise,790,10.322911392405056
2339,10303,2018,Street condition related,352,11.401704545454534
2340,10303,2018,Traffic related,800,10.0675
2341,10304,2010,Disturbance,4,8.225
2342,10304,2010,Miscellaneous,1,15.7
2343,10304,2010,Noise,141,3.103546099290777
2344,10304,2010,Street condition related,27,7.437037037037038
2345,10304,2010,Traffic related,125,5.2783999999999995
2346,10304,2011,Disturbance,12,3.4749999999999996
2347,10304,2011,Miscellaneous,22,6.2272727272727275
2348,10304,2011,Noise,603,5.29933665008292
2349,10304,2011,Street condition related,155,8.389032258064518
2350,10304,2011,Traffic related,342,7.948830409356721
2351,10304,2012,Disturbance,11,5.927272727272726
2352,10304,2012,Miscellaneous,36,5.111111111111112
2353,10304,2012,Noise,811,5.540813810110974
2354,10304,2012,Street condition related,111,10.598198198198196
2355,10304,2012,Traffic related,295,7.643050847457628
2356,10304,2013,Disturbance,7,4.6571428571428575
2357,10304,2013,Miscellaneous,33,5.721212121212122
2358,10304,2013,Noise,1164,4.9374570446735335
2359,10304,2013,Street condition related,105,7.590476190476188
2360,10304,2013,Traffic related,335,6.509850746268653
2361,10304,2014,Disturbance,9,3.9777777777777783
2362,10304,2014,Miscellaneous,146,6.644520547945204
2363,10304,2014,Noise,1665,5.476636636636636
2364,10304,2014,Street condition related,137,7.262043795620438
2365,10304,2014,Traffic related,499,6.402004008016039
2366,10304,2015,Disturbance,18,4.961111111111111
2367,10304,2015,Miscellaneous,117,8.225641025641027
2368,10304,2015,Noise,1524,6.7227690288713955
2369,10304,2015,Street condition related,188,9.506382978723403
2370,10304,2015,Traffic related,578,7.801730103806232
2371,10304,2016,Disturbance,7,5.014285714285714
2372,10304,2016,Miscellaneous,169,8.165088757396452
2373,10304,2016,Noise,1542,8.661673151750966
2374,10304,2016,Street condition related,270,9.269259259259263
2375,10304,2016,Traffic related,746,8.928820375335125
2376,10304,2017,Disturbance,18,4.983333333333333
2377,10304,2017,Miscellaneous,171,5.445614035087722
2378,10304,2017,Noise,1501,6.120119920053297
2379,10304,2017,Street condition related,343,7.967346938775508
2380,10304,2017,Traffic related,888,7.318693693693696
2381,10304,2018,Disturbance,13,7.06923076923077
2382,10304,2018,Miscellaneous,108,6.949999999999999
2383,10304,2018,Noise,2102,6.597288296860139
2384,10304,2018,Street condition related,367,8.674931880108986
2385,10304,2018,Traffic related,986,7.671501014198788
2386,10305,2010,0,3,2.8333333333333335
2387,10305,2010,Disturbance,5,4.720000000000001
2388,10305,2010,Miscellaneous,10,4.79
2389,10305,2010,Noise,69,4.550724637681159
2390,10305,2010,Street condition related,49,9.59591836734694
2391,10305,2010,Traffic related,154,6.429870129870131
2392,10305,2011,Disturbance,15,7.273333333333334
2393,10305,2011,Miscellaneous,58,6.722413793103449
2394,10305,2011,Noise,263,7.4794676806083675
2395,10305,2011,Street condition related,186,8.158602150537632
2396,10305,2011,Traffic related,511,8.032681017612523
2397,10305,2012,Disturbance,6,8.316666666666668
2398,10305,2012,Miscellaneous,25,5.975999999999999
