zip,year,type,count,efficiency
10455,2018,Street condition related,54,7.964814815
10455,2018,Traffic related,989,8.748533873
10456,2010,0,1,12.7
10456,2010,Disturbance,4,3.425
10456,2010,Miscellaneous,5,5.24
10456,2010,Noise,588,6.377721088
10456,2010,Street condition related,11,8.236363636
10456,2010,Traffic related,110,7.078181818
10456,2011,Disturbance,26,7.157692308
10456,2011,Miscellaneous,14,7.607142857
10456,2011,Noise,2315,6.367300216
10456,2011,Street condition related,31,7.970967742
10456,2011,Traffic related,412,7.611407767
10456,2012,Disturbance,20,6.53
10456,2012,Miscellaneous,17,6.447058824
10456,2012,Noise,2436,7.093678161
10456,2012,Street condition related,31,8.138709677
10456,2012,Traffic related,412,8.899271845
10456,2013,Disturbance,26,6.873076923
10456,2013,Miscellaneous,73,4.701369863
10456,2013,Noise,2881,6.37351614
10456,2013,Street condition related,22,5.022727273
10456,2013,Traffic related,444,6.600900901
10456,2014,Disturbance,16,9.1625
10456,2014,Miscellaneous,120,6.965833333
10456,2014,Noise,3790,7.835831135
10456,2014,Street condition related,24,8.704166667
10456,2014,Traffic related,847,7.050531287
10456,2015,Disturbance,20,9.885
10456,2015,Miscellaneous,149,8.801342282
10456,2015,Noise,4986,9.626093061
10456,2015,Street condition related,42,8.380952381
10456,2015,Traffic related,1156,9.086764706
10456,2016,Disturbance,15,7.206666667
10456,2016,Miscellaneous,147,9.113605442
10456,2016,Noise,6586,10.32002733
10456,2016,Street condition related,47,10.13617021
10456,2016,Traffic related,1551,10.45261122
10456,2017,Disturbance,44,8.579545455
10456,2017,Miscellaneous,119,9.440336134
10456,2017,Noise,5436,9.970253863
10456,2017,Street condition related,70,11.12
10456,2017,Traffic related,1779,9.677796515
10456,2018,Disturbance,43,10.13023256
10456,2018,Miscellaneous,113,8.794690265
10456,2018,Noise,5479,9.971326884
10456,2018,Street condition related,80,10.1525
10456,2018,Traffic related,1495,10.14501672
10457,2010,Disturbance,3,2.7
10457,2010,Miscellaneous,5,4.06
10457,2010,Noise,592,5.222128378
10457,2010,Street condition related,12,12.575
10457,2010,Traffic related,115,7.549565217
10457,2011,Disturbance,12,7.416666667
10457,2011,Miscellaneous,25,8.416
10457,2011,Noise,2075,5.996048193
10457,2011,Street condition related,40,9.1275
10457,2011,Traffic related,401,7.696009975
10457,2012,Disturbance,22,6.977272727
10457,2012,Miscellaneous,18,9.938888889
10457,2012,Noise,2169,6.789764869
10457,2012,Street condition related,45,9.335555556
10457,2012,Traffic related,395,8.154683544
10457,2013,Disturbance,20,5.12
10457,2013,Miscellaneous,60,8.148333333
10457,2013,Noise,2870,6.636271777
10457,2013,Street condition related,33,7.66969697
10457,2013,Traffic related,456,7.199780702
10457,2014,Disturbance,17,9.282352941
10457,2014,Miscellaneous,117,8.511111111
10457,2014,Noise,3610,8.168864266
10457,2014,Street condition related,54,7.566666667
10457,2014,Traffic related,686,8.790379009
10457,2015,Disturbance,24,6.941666667
10457,2015,Miscellaneous,119,10.10168067
10457,2015,Noise,4362,9.81215039
10457,2015,Street condition related,60,10.655
10457,2015,Traffic related,1029,9.416520894
10457,2016,Disturbance,36,9.7
10457,2016,Miscellaneous,195,9.595384615
10457,2016,Noise,5099,9.922318102
10457,2016,Street condition related,114,11.76052632
10457,2016,Traffic related,1413,9.659872611
10457,2017,Disturbance,44,10.02045455
10457,2017,Miscellaneous,164,7.995731707
10457,2017,Noise,5291,9.392024192
10457,2017,Street condition related,128,9.50078125
10457,2017,Traffic related,1814,9.163726571
10457,2018,Disturbance,32,8.21875
10457,2018,Miscellaneous,126,9.91031746
10457,2018,Noise,5330,9.517842402
10457,2018,Street condition related,86,11.11162791
10457,2018,Traffic related,1807,9.614001107
10458,2010,Disturbance,2,1.5
10458,2010,Miscellaneous,6,4.633333333
10458,2010,Noise,748,5.671791444
10458,2010,Street condition related,7,5.128571429
10458,2010,Traffic related,125,6.2432
10458,2011,Disturbance,23,6.173913043
10458,2011,Miscellaneous,26,6.807692308
10458,2011,Noise,2670,6.292359551
10458,2011,Street condition related,35,7.54
10458,2011,Traffic related,344,6.378488372
10458,2012,Disturbance,34,8.079411765
10458,2012,Miscellaneous,42,7.04047619
10458,2012,Noise,2883,6.564828304
10458,2012,Street condition related,36,9.194444444
10458,2012,Traffic related,337,8.522551929
10458,2013,Disturbance,24,6.491666667
10458,2013,Miscellaneous,80,7.15875
10458,2013,Noise,3564,7.121380471
10458,2013,Street condition related,46,11.19130435
10458,2013,Traffic related,456,8.184868421
10458,2014,Disturbance,13,4.638461538
10458,2014,Miscellaneous,169,8.707100592
10458,2014,Noise,4454,7.988482263
10458,2014,Street condition related,24,9.820833333
10458,2014,Traffic related,622,7.583118971
10458,2015,Disturbance,11,7.863636364
10458,2015,Miscellaneous,131,8.589312977
10458,2015,Noise,4556,8.740298507
10458,2015,Street condition related,42,9.204761905
10458,2015,Traffic related,849,8.595877503
10458,2016,Disturbance,29,8.527586207
10458,2016,Miscellaneous,148,8.922972973
10458,2016,Noise,5063,7.876298637
10458,2016,Street condition related,56,9.183928571
10458,2016,Traffic related,1257,8.210739857
10458,2017,Disturbance,53,10.12075472
10458,2017,Miscellaneous,129,8.881395349
10458,2017,Noise,5566,7.497358965
10458,2017,Street condition related,79,7.863291139
10458,2017,Traffic related,1554,8.278378378
10458,2018,Disturbance,42,7.964285714
10458,2018,Miscellaneous,151,7.087417219
10458,2018,Noise,5279,6.936218981
10458,2018,Street condition related,83,7.715662651
10458,2018,Traffic related,1328,8.151656627
10459,2010,0,1,1.8
10459,2010,Disturbance,3,12.76666667
10459,2010,Miscellaneous,4,7.225
10459,2010,Noise,319,5.463322884
10459,2010,Street condition related,12,10.90833333
10459,2010,Traffic related,70,9.097142857
10459,2011,Disturbance,15,3.706666667
10459,2011,Miscellaneous,20,5.07
10459,2011,Noise,1196,5.48319398
10459,2011,Street condition related,42,10.5047619
10459,2011,Traffic related,303,8.139933993
10459,2012,Disturbance,12,7.358333333
10459,2012,Miscellaneous,11,5.927272727
10459,2012,Noise,1319,6.305382866
10459,2012,Street condition related,22,9.195454545
10459,2012,Traffic related,265,7.964150943
10459,2013,Disturbance,8,4.55
10459,2013,Miscellaneous,54,8.103703704
10459,2013,Noise,1491,6.893158954
10459,2013,Street condition related,38,8.652631579
10459,2013,Traffic related,330,7.966363636
10459,2014,Disturbance,9,4.111111111
10459,2014,Miscellaneous,74,6.958108108
10459,2014,Noise,1917,7.818153365
10459,2014,Street condition related,36,7.777777778
10459,2014,Traffic related,427,7.168384075
10459,2015,Disturbance,6,8.1
10459,2015,Miscellaneous,128,8.94140625
10459,2015,Noise,2008,8.516782869
10459,2015,Street condition related,37,11.68918919
10459,2015,Traffic related,602,9.162292359
10459,2016,Disturbance,9,6.222222222
10459,2016,Miscellaneous,92,9.568478261
10459,2016,Noise,2748,10.01495633
10459,2016,Street condition related,39,9.892307692
10459,2016,Traffic related,874,9.450800915
10459,2017,Disturbance,29,8.831034483
10459,2017,Miscellaneous,98,8.232653061
10459,2017,Noise,3049,8.849557232
10459,2017,Street condition related,61,10.13278689
10459,2017,Traffic related,1112,9.232553957
10459,2018,Disturbance,31,10.29354839
10459,2018,Miscellaneous,102,10.87254902
10459,2018,Noise,2710,8.383948339
10459,2018,Street condition related,82,10.12317073
10459,2018,Traffic related,1209,9.306451613
10460,2010,Miscellaneous,6,7
10460,2010,Noise,605,6.472396694
10460,2010,Street condition related,8,9.125
10460,2010,Traffic related,114,7.142105263
10460,2011,Disturbance,10,9.55
10460,2011,Miscellaneous,13,4.976923077
10460,2011,Noise,1800,5.92
10460,2011,Street condition related,43,7.204651163
10460,2011,Traffic related,455,7.552967033
10460,2012,Disturbance,10,6.77
10460,2012,Miscellaneous,17,2.958823529
10460,2012,Noise,1632,6.294730392
10460,2012,Street condition related,25,10.156
10460,2012,Traffic related,351,7.46011396
10460,2013,Disturbance,10,6.58
10460,2013,Miscellaneous,70,7.607142857
10460,2013,Noise,1784,6.611098655
10460,2013,Street condition related,25,5.816
10460,2013,Traffic related,472,7.524788136
10460,2014,Disturbance,9,4.266666667
10460,2014,Miscellaneous,106,7.879245283
10460,2014,Noise,2781,8.498453794
10460,2014,Street condition related,40,9.6
10460,2014,Traffic related,669,7.137817638
10460,2015,Disturbance,10,10.14
10460,2015,Miscellaneous,121,9.901652893
10460,2015,Noise,3281,9.263822005
10460,2015,Street condition related,55,7.281818182
10460,2015,Traffic related,1099,8.81355778
10460,2016,Disturbance,14,8.364285714
10460,2016,Miscellaneous,133,11.69473684
10460,2016,Noise,3190,9.777398119
10460,2016,Street condition related,107,11.59626168
10460,2016,Traffic related,1501,9.786142572
10460,2017,Disturbance,56,8.401785714
10460,2017,Miscellaneous,163,9.947239264
10460,2017,Noise,3723,8.507440236
10460,2017,Street condition related,110,11.11
10460,2017,Traffic related,1633,8.886956522
10460,2018,Disturbance,24,8.691666667
10460,2018,Miscellaneous,136,9.597058824
10460,2018,Noise,3220,8.068881988
10460,2018,Street condition related,71,10.0971831
10460,2018,Traffic related,1712,9.587908879
10461,2010,0,1,0.3
10461,2010,Disturbance,3,8.133333333
10461,2010,Miscellaneous,2,1.95
10461,2010,Noise,132,4.498484848
10461,2010,Street condition related,49,5.469387755
10461,2010,Traffic related,199,5.768341709
10461,2011,Disturbance,3,0.9
10461,2011,Miscellaneous,38,3.005263158
10461,2011,Noise,733,4.870395634
10461,2011,Street condition related,139,6.707913669
10461,2011,Traffic related,742,6.052695418
10461,2012,Disturbance,9,2.744444444
10461,2012,Miscellaneous,17,2.764705882
10461,2012,Noise,894,4.994630872
10461,2012,Street condition related,138,6.389855072
10461,2012,Traffic related,705,5.890921986
10461,2013,Disturbance,10,5.93
10461,2013,Miscellaneous,71,5.252112676
10461,2013,Noise,924,6.163203463
10461,2013,Street condition related,176,5.502840909
10461,2013,Traffic related,956,5.300941423
10461,2014,Disturbance,10,5.76
10461,2014,Miscellaneous,119,7.062184874
10461,2014,Noise,1193,8.991701593
10461,2014,Street condition related,246,7.910162602
10461,2014,Traffic related,1446,6.98769018
10461,2015,Disturbance,7,6.657142857
10461,2015,Miscellaneous,157,9.370063694
10461,2015,Noise,1541,9.643218689
10461,2015,Street condition related,481,8.743035343
10461,2015,Traffic related,2136,9.383286517
10461,2016,Disturbance,9,10.43333333
10461,2016,Miscellaneous,209,8.961722488
10461,2016,Noise,2006,10.37831505
10461,2016,Street condition related,458,10.85087336
10461,2016,Traffic related,2310,10.56311688
10461,2017,Disturbance,15,3.946666667
10461,2017,Miscellaneous,179,8.125698324
10461,2017,Noise,1696,10.17612028
10461,2017,Street condition related,508,6.346653543
10461,2017,Traffic related,2652,9.018438914
10461,2018,Disturbance,14,10.22142857
10461,2018,Miscellaneous,155,8.006451613
10461,2018,Noise,2062,9.557177498
10461,2018,Street condition related,805,9.172173913
10461,2018,Traffic related,2923,9.608210742
10462,2010,Disturbance,3,0.733333333
10462,2010,Miscellaneous,14,5.435714286
10462,2010,Noise,546,5.101282051
10462,2010,Street condition related,17,4.870588235
10462,2010,Traffic related,179,5.716201117
10462,2011,Disturbance,17,6.964705882
10462,2011,Miscellaneous,18,4.883333333
10462,2011,Noise,2020,5.378712871
10462,2011,Street condition related,96,6.784375
10462,2011,Traffic related,835,6.083353293
10462,2012,Disturbance,9,4.111111111
10462,2012,Miscellaneous,25,4.492
10462,2012,Noise,2013,5.252757079
10462,2012,Street condition related,72,5.825
10462,2012,Traffic related,850,6.183647059
10462,2013,Disturbance,6,4.666666667
10462,2013,Miscellaneous,69,6.128985507
10462,2013,Noise,1743,6.33545611
10462,2013,Street condition related,92,7.882608696
10462,2013,Traffic related,847,5.865171192
10462,2014,Disturbance,16,6.375
10462,2014,Miscellaneous,129,9.435658915
10462,2014,Noise,2178,8.375619835
10462,2014,Street condition related,99,8.107070707
10462,2014,Traffic related,1209,6.928618693
10462,2015,Disturbance,12,8.708333333
10462,2015,Miscellaneous,121,8.359504132
10462,2015,Noise,2851,9.258856542
10462,2015,Street condition related,106,9.413207547
10462,2015,Traffic related,1630,8.454846626
10462,2016,Disturbance,18,6.783333333
10462,2016,Miscellaneous,119,8.794117647
10462,2016,Noise,2519,10.35398968
10462,2016,Street condition related,167,10.23113772
10462,2016,Traffic related,2025,9.64237037
10462,2017,Disturbance,20,17.26
10462,2017,Miscellaneous,106,10.05377358
10462,2017,Noise,2732,9.670534407
10462,2017,Street condition related,232,9.672413793
10462,2017,Traffic related,2521,9.246211821
10462,2018,0,1,1.4
10462,2018,Disturbance,33,9.266666667
10462,2018,Miscellaneous,108,9.542592593
10462,2018,Noise,2828,9.659264498
10462,2018,Street condition related,274,9.590145985
10462,2018,Traffic related,2431,9.762361168
10463,2010,0,1,2.1
10463,2010,Disturbance,4,6.425
10463,2010,Miscellaneous,4,5.275
10463,2010,Noise,424,4.640330189
10463,2010,Street condition related,11,5.681818182
10463,2010,Traffic related,179,4.27877095
10463,2011,Disturbance,14,4.435714286
10463,2011,Miscellaneous,13,5.669230769
10463,2011,Noise,1407,5.152309879
10463,2011,Street condition related,49,8.395918367
10463,2011,Traffic related,617,4.476337115
10463,2012,Disturbance,16,7.53125
10463,2012,Miscellaneous,7,4.857142857
10463,2012,Noise,1826,5.403121577
10463,2012,Street condition related,41,6.387804878
10463,2012,Traffic related,491,5.49185336
10463,2013,Disturbance,10,4.25
10463,2013,Miscellaneous,41,4.051219512
10463,2013,Noise,1795,5.744011142
10463,2013,Street condition related,55,6.461818182
10463,2013,Traffic related,581,5.648020654
10463,2014,Disturbance,15,2.18
10463,2014,Miscellaneous,103,5.75631068
10463,2014,Noise,2476,6.193861066
10463,2014,Street condition related,42,8.221428571
10463,2014,Traffic related,926,5.611663067
10463,2015,Disturbance,20,2.64
10463,2015,Miscellaneous,87,6.424137931
10463,2015,Noise,3054,6.743385724
10463,2015,Street condition related,74,8.198648649
10463,2015,Traffic related,1401,6.847965739
10463,2016,Disturbance,22,5.709090909
10463,2016,Miscellaneous,112,5.810714286
10463,2016,Noise,3302,6.580981224
10463,2016,Street condition related,72,8.330555556
10463,2016,Traffic related,1629,6.384284837
10463,2017,Disturbance,49,5.381632653
10463,2017,Miscellaneous,79,5.688607595
10463,2017,Noise,3975,5.694616352
10463,2017,Street condition related,78,6.291025641
10463,2017,Traffic related,2187,6.323136717
10463,2018,Disturbance,47,5.263829787
10463,2018,Miscellaneous,61,7.113114754
10463,2018,Noise,4260,5.433309859
10463,2018,Street condition related,83,6.825301205
10463,2018,Traffic related,2209,6.935400634
10464,2010,Disturbance,1,0.9
10464,2010,Noise,5,6.82
10464,2010,Street condition related,3,12.2
10464,2010,Traffic related,22,4.6
10464,2011,Miscellaneous,1,0.8
10464,2011,Noise,69,5.142028986
10464,2011,Street condition related,30,6.366666667
10464,2011,Traffic related,73,5.301369863
10464,2012,Disturbance,4,6.85
10464,2012,Miscellaneous,16,5.425
10464,2012,Noise,59,5.454237288
10464,2012,Street condition related,30,7.353333333
10464,2012,Traffic related,70,6.24
10464,2013,Disturbance,27,3.259259259
10464,2013,Miscellaneous,11,5.763636364
10464,2013,Noise,357,5.453221289
10464,2013,Street condition related,64,7.7265625
10464,2013,Traffic related,386,4.789637306
10464,2014,Disturbance,9,6.2
10464,2014,Miscellaneous,15,7.226666667
10464,2014,Noise,194,9.177835052
10464,2014,Street condition related,62,4.424193548
10464,2014,Traffic related,302,7.209602649
10464,2015,Disturbance,10,15.39
10464,2015,Miscellaneous,5,9.16
10464,2015,Noise,224,12.31651786
10464,2015,Street condition related,56,9.308928571
10464,2015,Traffic related,321,10.0423676
